hip_vert_vel_mean,hip_vert_vel_max,torso_vert_vel_mean,velocity_magnitude,velocity_max,aspect_ratio_mean,aspect_ratio_min,aspect_ratio_max,torso_orientation_mean,torso_orientation_max,keypoint_dispersion_mean,keypoint_dispersion_std,motion_energy,window_size,subject_id,clip_id,window_start,window_end,window_start_time,window_end_time,stillness_post,label
0.014039283168726947,1.252906322479248,0.014039283168726947,0.3675185298097544,1.252906322479248,9.766825909578346,6.012072459247154,14.58219332669407,2.9167287372838873,5.824368045062053,0.17412948321143068,0.01419764614965229,6.862374611204458,30,adl-07-cam0,adl-07-cam0,0,30,0.0,2.0,0.008554635136617878,0
0.019025273364165696,0.7427245378494252,0.019025273364165696,0.25079135237068967,0.7427245378494252,7.349381601936045,4.185207885569446,11.91665866219697,2.2292114830651175,4.659529813425851,0.15383416840021757,0.02115027302513087,3.1667122004197745,30,adl-07-cam0,adl-07-cam0,15,45,1.0,3.0,0.0,0
0.03508331446812069,0.38318455219268743,0.03508331446812069,0.1410716669312839,0.38318455219268743,5.1434299139426995,4.185207885569446,6.751795253617672,1.3160460208435827,2.0486365488036222,0.13032430193377056,0.012564699175026558,0.8201639951436411,30,adl-07-cam0,adl-07-cam0,30,60,2.0,4.0,0.0,0
-0.10536413254409005,0.5813200771808608,-0.10536413254409005,0.2535832339319688,2.0901084691286087,8.234992099881044,0.6783488703995341,12.319875204701116,4.491365192111045,65.92244808673297,0.16925286283572386,0.031422791437239445,7.789907783473834,30,adl-08-cam0,adl-08-cam0,0,30,0.0,2.0,0.0,0
0.11594720698636157,0.5813200771808608,0.11594720698636157,0.14314012023909348,0.5813200771808608,6.419039716839733,3.7087157426433417,8.999194897491996,1.430265863925547,3.046958061864571,0.15117989613644883,0.032477200769227964,1.0586166885474697,30,adl-08-cam0,adl-08-cam0,15,45,1.0,3.0,0.0,0
-0.060980165826863234,0.1531389355659485,-0.060980165826863234,0.08464567620178744,0.526648610830307,8.73514672612568,7.064989886533353,14.414295914740237,0.6729702299832302,2.84662862547245,0.2034416581187198,0.023985532052728124,0.6027489940295009,30,adl-09-cam0,adl-09-cam0,0,30,0.0,2.0,0.0,0
0.06166056826196871,0.37472113966941833,0.06166056826196871,0.11089163093731311,0.37472113966941833,7.66527905751073,5.048627529950051,10.13442263098182,7.8040669566087155,21.372946467089807,0.20980314750793835,0.021202795683084356,0.650045103133312,30,adl-09-cam0,adl-09-cam0,15,45,1.0,3.0,0.0,0
-0.06916898591765043,1.4765083044767369,-0.06916898591765043,0.5266047448947512,1.6024668514728553,3.431069710486149,0.7436367256213021,9.296532109989858,25.500772060687634,66.18387948121868,0.08639175607639472,0.05025483970155692,16.96278093373713,30,adl-10-cam0,adl-10-cam0,0,30,0.0,2.0,0.033714892983956614,0
-0.10257525690670671,1.4765083044767369,-0.10257525690670671,0.6582362641548289,1.6024668514728553,7.004310326879776,1.4975578271639394,16.5259512666065,5.414910548148009,22.48938073635285,0.18103858218614416,0.07344667389168301,24.363532577176173,30,adl-10-cam0,adl-10-cam0,15,45,1.0,3.0,0.016775165199238194,0
0.04966102026659858,1.2577951326966288,0.04966102026659858,0.40435828782361133,1.4211003109812748,7.730935963808757,4.5195472027728485,16.5259512666065,5.216071546813459,15.052208710318075,0.2306392934641585,0.04553392330553932,10.914653909034588,30,adl-10-cam0,adl-10-cam0,30,60,2.0,4.0,0.012037443314249847,0
0.14716456676351616,0.7749925553798676,0.14716456676351616,0.21363366266776773,0.7749925553798676,5.721348777831533,3.987557324946994,7.519182215060168,6.417979188581015,15.052208710318075,0.19872841745239042,0.04726438219028557,2.4714897282837947,30,adl-10-cam0,adl-10-cam0,45,75,3.0,5.0,0.010294211519627524,0
0.005789697170257534,0.5017119646072377,0.005789697170257534,0.13902931377805514,0.5017119646072377,4.828384017606342,1.5120730771393722,6.774155500767538,3.7319018875446073,9.913205010344022,0.16012725813560189,0.054376551360164886,1.119945484107498,30,adl-10-cam0,adl-10-cam0,60,90,4.0,6.0,0.0,0
0.006581724717699248,0.5017119646072377,0.006581724717699248,0.1284091482902396,0.5017119646072377,3.319959038074271,1.5120730771393722,6.774155500767538,11.454921475379246,27.737128187809525,0.09947506297994538,0.060732029242856235,1.0113381264834183,30,adl-10-cam0,adl-10-cam0,75,105,5.0,7.0,0.0,0
-0.16655996827215988,1.5160820633172978,-0.16655996827215988,0.3757507572400159,1.7215701937675478,8.760715658871991,5.035862668903867,15.21208965306827,3.782463629734027,13.572332718560883,0.17382666523971613,0.0397547281038267,12.152761858112386,30,adl-11-cam0,adl-11-cam0,0,30,0.0,2.0,0.016292064107585994,0
0.11903007739576804,1.5160820633172978,0.11903007739576804,0.4475492958364815,1.7215701937675478,6.850054299365138,4.328376155217366,15.21208965306827,12.49009112610175,25.893138230169107,0.17387042843752792,0.0378758123018312,12.402749867570826,30,adl-11-cam0,adl-11-cam0,15,45,1.0,3.0,0.007815039125240711,0
0.20523150547825056,1.1315744742751122,0.20523150547825056,0.24732154119631353,1.1315744742751122,4.740072387642339,3.1956034356261376,7.4863427524557045,12.488913229213285,25.893138230169107,0.16933680749533808,0.01272795064260882,3.1507612469359705,30,adl-11-cam0,adl-11-cam0,30,60,2.0,4.0,0.009091832768194908,0
0.0032809171183356307,0.23925021290779003,0.0032809171183356307,0.09369764862389394,0.23925021290779003,3.616200611879117,2.0921240291062833,5.52982129066266,7.764575214158367,17.487529314226222,0.12375881176546656,0.049972115427366015,0.3557500782805269,30,adl-11-cam0,adl-11-cam0,45,75,3.0,5.0,0.0,0
-0.007393406382922392,0.20944669842719976,-0.007393406382922392,0.10000876825431308,0.23483350872993525,2.3469362584534834,1.292296293475951,3.5602264329709965,14.333740679494063,27.4337433156738,0.06299044617934411,0.03261093243173874,0.4289084020806106,30,adl-11-cam0,adl-11-cam0,60,90,4.0,6.0,0.0,0
0.0008519610454296052,0.21681636571884155,0.0008519610454296052,0.08362970989325937,0.23462332785129547,11.465355497833233,6.374328158487174,34.82643675002049,1.5909027844749375,8.348821388377779,0.1894284786965775,0.03218147104439768,0.3590754480586531,30,adl-12-cam0,adl-12-cam0,0,30,0.0,2.0,0.0191158901596037,0
0.08206758005865691,0.46403437852859275,0.08206758005865691,0.14898899300345053,0.46403437852859275,7.735193933914252,2.9923143425870906,12.885764457336176,6.795956591544061,20.41649830966863,0.1566070650611949,0.05818700282986564,1.1582601101277945,30,adl-12-cam0,adl-12-cam0,15,45,1.0,3.0,0.0,0
-0.035478226069746314,0.46403437852859275,-0.035478226069746314,0.20528808236122134,0.46403437852859275,6.3708890605510495,2.9923143425870906,10.577188216074441,8.87600385358979,20.41649830966863,0.1366731884929124,0.05037022915404577,1.5762110528749205,30,adl-12-cam0,adl-12-cam0,30,60,2.0,4.0,0.0,0
-0.01492455087859055,0.5893293768167488,-0.01492455087859055,0.13386588929028334,0.5893293768167488,13.648788879190702,6.842855104766948,51.7758861558531,0.8470723372238234,1.9720814536329068,0.2126197665715073,0.03063644175082984,1.1144212205195188,30,adl-13-cam0,adl-13-cam0,0,30,0.0,2.0,0.06482657408186696,0
0.1196875063509777,0.6618072092533117,0.1196875063509777,0.15688048611427172,0.6618072092533117,7.61219751038195,3.6249099881784645,10.894444151150969,5.761162220021488,18.207598472266497,0.18678369507701717,0.03909172964122658,1.6143800705235747,30,adl-13-cam0,adl-13-cam0,15,45,1.0,3.0,0.0,0
-0.005618873341330163,0.6618072092533117,-0.005618873341330163,0.2971819659759258,0.8900996297597874,5.44591049587496,2.6283361635135845,9.382519629329446,11.238723480710348,18.207598472266497,0.16446543448214393,0.05005732580103611,4.0040851696767055,30,adl-13-cam0,adl-13-cam0,30,60,2.0,4.0,0.0,0
0.12410557989416451,0.7451599836349493,0.12410557989416451,0.18097444341100496,0.7451599836349493,8.343386281672728,4.40503634484529,12.662628941344156,1.5671515463339543,5.853218700576425,0.19048096587438845,0.03897006590149691,2.098323521868328,30,adl-14-cam0,adl-14-cam0,0,30,0.0,2.0,0.0,0
0.024582473882313403,0.7451599836349493,0.024582473882313403,0.2576428009518263,0.7451599836349493,6.262729437973444,4.289922733460409,9.266169681308023,1.899095686795832,5.17499225974937,0.18209533824016413,0.032073722021037206,3.056593808963254,30,adl-14-cam0,adl-14-cam0,15,45,1.0,3.0,0.0,0
-0.03191522483167975,0.1728285849094391,-0.03191522483167975,0.0771685175854583,0.5439310520887364,9.81473940692388,4.219567231955286,31.792351678593622,1.0593459764075601,9.22125216923541,0.1839428610086261,0.027841940592596568,0.5462777382315331,30,adl-15-cam0,adl-15-cam0,0,30,0.0,2.0,0.0,0
-0.0005279378644351072,0.7250306010246294,-0.0005279378644351072,0.1745524077579894,0.7250306010246294,5.400980036984447,1.4421863355861406,8.497912114208864,9.967269715060548,50.996444590961886,0.12148501392746683,0.06803568696513328,1.8977644436721917,30,adl-15-cam0,adl-15-cam0,15,45,1.0,3.0,0.0,0
0.012860375231709974,0.8894181251525868,0.012860375231709974,0.17107376764560578,0.8894181251525868,12.403460229321515,1.9504056505529381,49.20791154001972,3.200057631303561,17.381082099620105,0.17262143298143684,0.03269517972126389,2.0335427510294704,30,adl-16-cam0,adl-16-cam0,0,30,0.0,2.0,0.0,0
0.023394799951849333,0.7027105987071991,0.023394799951849333,0.10541554925770592,0.7027105987071991,10.043252290139998,4.26736268015402,29.6495168171164,2.4156980401196138,17.066247352241135,0.1989543018052678,0.04518470355094718,0.9193941856763539,30,adl-17-cam0,adl-17-cam0,0,30,0.0,2.0,0.02665385035671243,0
0.06587170578282456,1.0693854093551642,0.06587170578282456,0.14649582063329614,1.0693854093551642,6.160951227441095,2.4270794658721546,10.059770406503207,9.373215857100213,28.21851044500281,0.1691381842866296,0.05292669293698505,2.287058839964713,30,adl-17-cam0,adl-17-cam0,15,45,1.0,3.0,0.0,0
0.0032498944422294103,1.0693854093551642,0.0032498944422294103,0.2036716737623871,1.0693854093551642,4.126837700813046,2.4270794658721546,6.982615268018725,17.73040427155451,28.21851044500281,0.12099717935993391,0.03652693820047374,3.0136321125892223,30,adl-17-cam0,adl-17-cam0,30,60,2.0,4.0,0.0,0
-0.04743740990244107,0.25800183415413014,-0.04743740990244107,0.21784287074516553,3.2173311710357666,9.902764273134633,2.980157526166416,33.12815612655702,1.7802218999227917,8.373363833000365,0.1388715648109454,0.05262137366860279,10.881108715279996,30,adl-19-cam0,adl-19-cam0,0,30,0.0,2.0,0.0,0
-0.08380676651823107,0.6158527731895441,-0.08380676651823107,0.22365717538471855,2.505285218358039,8.078838281726393,3.604814052280745,11.874280123087626,1.839988670470966,9.415551135991484,0.15179304497948892,0.03192606193696151,7.343295150682922,30,adl-20-cam0,adl-20-cam0,0,30,0.0,2.0,0.0,0
0.12001735896899786,0.8622606098651864,0.12001735896899786,0.1711556675105262,0.8622606098651864,7.511289903637541,1.1349917415563142,11.719175634899276,5.890304780608475,47.35351959327555,0.14034722699826946,0.03946356249306475,2.2018557788711313,30,adl-21-cam0,adl-21-cam0,0,30,0.0,2.0,0.0,0
0.01711636267859361,0.3053385019302357,0.01711636267859361,0.16175455574331618,0.3053385019302357,6.114737591548792,4.974554625176508,8.058144105146763,1.4393539828382107,2.4999684298098606,0.12186604286930162,0.018399146567454745,1.0349538514272234,30,adl-24-cam0,adl-24-cam0,0,30,0.0,2.0,0.0,0
0.034385010086256884,0.2080434560775768,0.034385010086256884,0.04873443780274234,0.2080434560775768,8.076321513163137,6.329203770366566,9.473552029390099,1.5047932448173749,3.308605317814649,0.12924421674596537,0.026953288223989447,0.12653259873153241,30,adl-25-cam0,adl-25-cam0,0,30,0.0,2.0,0.0,0
0.10485118319248327,0.48123762011527793,0.10485118319248327,0.1127904756315824,0.48123762011527793,7.644575724098095,5.25509364973675,9.593768171822086,0.4501129086854457,0.9435942755544041,0.1580959601070764,0.028167925775299456,0.9634998831852146,30,adl-26-cam0,adl-26-cam0,0,30,0.0,2.0,0.0,0
-0.018891409553330483,0.48123762011527793,-0.018891409553330483,0.19744831426390275,0.48123762011527793,6.613057290246234,5.25509364973675,8.93957896464558,0.5320338779158695,1.2071733988944289,0.14324374767624354,0.026386766158228842,1.7312587671077782,30,adl-26-cam0,adl-26-cam0,15,45,1.0,3.0,0.0,0
0.04062526184937049,0.44806480407714844,0.04062526184937049,0.07824228241525866,0.44806480407714844,8.78751025017144,4.300099324211413,9.994037710698128,2.445119269948404,4.304016043905717,0.13751580955352274,0.025629168120694948,0.49168564215545973,30,adl-27-cam0,adl-27-cam0,0,30,0.0,2.0,0.0,0
0.040747528446131706,0.44806480407714844,0.040747528446131706,0.07560671917323426,0.44806480407714844,6.759795992720663,3.7568459064025275,9.994037710698128,1.9222626184947964,4.304016043905717,0.10443258303000834,0.022613297915949154,0.5059100036234773,30,adl-27-cam0,adl-27-cam0,15,45,1.0,3.0,0.0,0
0.07718654542133727,0.36705538630485535,0.07718654542133727,0.0944432513467197,0.36705538630485535,9.290587528500142,5.945306320613319,30.308326576361893,0.925695753829169,3.2154283613960066,0.12024437392401094,0.043794105205779706,0.6769668766300918,30,adl-28-cam0,adl-28-cam0,0,30,0.0,2.0,0.0,0
0.029933622171138895,0.3277345001697546,0.029933622171138895,0.05911651356466893,0.3277345001697546,8.387649643808519,5.147064525987072,11.048775855698588,1.1343290330540434,2.285168870946864,0.1347631979076159,0.02563451635274894,0.3172434604681192,30,adl-29-cam0,adl-29-cam0,0,30,0.0,2.0,0.002766202011892919,0
0.04425085310278267,0.3277345001697546,0.04425085310278267,0.07492130686496863,0.3277345001697546,6.559628425164226,4.192085250220903,9.875407829706534,0.8799715341155935,2.285168870946864,0.09868183066556947,0.025398970830268302,0.3856058803645586,30,adl-29-cam0,adl-29-cam0,15,45,1.0,3.0,0.0,0
0.006831663435903089,0.1889950037002569,0.006831663435903089,0.04034309037800493,0.1889950037002569,6.102308282757137,4.192085250220903,6.962247391709583,0.3133993221434313,1.8384603883263109,0.0897570776099507,0.012688533616789904,0.09327498207960512,30,adl-29-cam0,adl-29-cam0,30,60,2.0,4.0,0.0,0
0.09140685971440937,0.693957805633546,0.09140685971440937,0.22730708379169978,0.693957805633546,4.218829564307963,0.6245981402369887,8.838010310054575,29.51192725662652,88.47260213471678,0.10585510241886159,0.03264814370891294,2.7938591926744496,30,adl-30-cam0,adl-30-cam0,0,30,0.0,2.0,0.0,0
0.07374475742208549,0.6800131499767309,0.07374475742208549,0.23508343203314405,0.6800131499767309,2.7591464971367894,0.6245981402369887,3.709775686900151,40.34139149726748,88.47260213471678,0.07891236293029799,0.010534657936814166,2.6649120508108752,30,adl-30-cam0,adl-30-cam0,15,45,1.0,3.0,0.0,0
-0.025855256565685887,0.35570636391639765,-0.025855256565685887,0.2590541849876272,0.8823595941066742,3.6594566368581805,1.1851930435924678,8.415543814438553,11.707253126388682,50.64000524307505,0.08409830654977896,0.028057119373747687,3.546029917675728,30,adl-31-cam0,adl-31-cam0,0,30,0.0,2.0,0.019593878337730776,0
-0.039803807077736654,0.25011837482452504,-0.039803807077736654,0.16388098741399842,0.7499743998050701,2.633909197940674,1.5143781627668256,3.9352756768756176,17.212492694823606,50.64000524307505,0.07505150790931268,0.016290683761747606,1.8912933839713824,30,adl-31-cam0,adl-31-cam0,15,45,1.0,3.0,0.02276812009760831,0
0.053782786788611536,0.8253334462642659,0.053782786788611536,0.23692367919560156,0.8253334462642659,1.9509953399869233,0.5128491280239584,3.9352756768756176,26.473148785186293,72.31646619775594,0.08091487232758762,0.01755026686964425,3.4160876168590764,30,adl-31-cam0,adl-31-cam0,30,60,2.0,4.0,0.0,0
-0.018829035347905632,0.8253334462642659,-0.018829035347905632,0.31175044076196096,0.8253334462642659,2.3798483702658015,0.5128491280239584,4.658838851533446,20.349921581210932,72.31646619775594,0.06935163824812528,0.01758200641338274,4.599064788362565,30,adl-31-cam0,adl-31-cam0,45,75,3.0,5.0,0.0,0
-0.014934118451743264,0.38532510399818476,-0.014934118451743264,0.16537584107497683,0.7223397493362432,2.8347267178874485,1.1587263651143629,7.256045502435947,26.352988225964257,45.3531813397029,0.06739194687004482,0.032000569446562224,1.8162819205295957,30,adl-32-cam0,adl-32-cam0,0,30,0.0,2.0,0.01777084050218759,0
-0.060786635711275266,0.38532510399818476,-0.060786635711275266,0.20996677464452304,0.7223397493362432,3.233509636229778,1.2913354643327122,7.256045502435947,23.626214178323888,81.70981223547524,0.08899689315191099,0.025012390307280644,2.2398798321397364,30,adl-32-cam0,adl-32-cam0,15,45,1.0,3.0,0.0,0
-0.03892050734881701,0.3071507811546331,-0.03892050734881701,0.14293867966224408,0.5029143393039714,1.9968614962805258,0.6929696600327043,4.123441611051242,33.68418454492625,81.70981223547524,0.07718261875426609,0.01855200210293295,1.0278674225282738,30,adl-32-cam0,adl-32-cam0,30,60,2.0,4.0,0.0,0
0.06178084118612883,0.40890946984291077,0.06178084118612883,0.1383304390414008,0.40890946984291077,3.8561280099112625,0.9299864083326232,7.312914362053274,12.30622346494798,53.284503254267165,0.0950897872133368,0.04210643695556579,0.9887793471924144,30,adl-33-cam0,adl-33-cam0,0,30,0.0,2.0,0.0,0
0.08457287118352692,0.4629394412040694,0.08457287118352692,0.1632897555828092,0.4629394412040694,5.144757907040121,1.6146136443490846,8.394568166866618,14.437240014091019,77.64038035582716,0.08468410908185157,0.05018987230823747,1.3484562261252027,30,adl-34-cam0,adl-34-cam0,0,30,0.0,2.0,0.0,0
0.10699350258399697,0.7908059656620026,0.10699350258399697,0.23821008616480313,0.7908059656620026,4.6341474477605775,1.024359541705278,8.292535366104516,16.292592181449983,71.64522287994573,0.08643044456688646,0.039674696722156136,3.0311483357909434,30,adl-35-cam0,adl-35-cam0,0,30,0.0,2.0,0.0,0
-0.025047819162237195,0.7908059656620026,-0.025047819162237195,0.265719782689522,0.7908059656620026,3.023003186520528,1.024359541705278,5.065697302298756,25.54297534207377,71.64522287994573,0.05201115784468255,0.011731259513890093,3.3398845989440997,30,adl-35-cam0,adl-35-cam0,15,45,1.0,3.0,0.0,0
-0.21149571599631473,0.08367598056793213,-0.21149571599631473,0.22459733075109015,3.181753754615784,5.431582080899207,2.4282065579939447,7.927339395466641,11.501154584391912,49.70467051264139,0.09880120339433376,0.04840960262099367,10.914077970296447,30,adl-35-cam0,adl-35-cam0,30,60,2.0,4.0,0.0,0
0.031010441738983662,0.13313829898834006,0.031010441738983662,0.0542346927626381,0.13313829898834006,8.14891780834483,6.962313411734291,10.960411633914092,0.6406902428412026,1.664896970614595,0.2147257622338903,0.015024931695077149,0.12227541599864084,30,adl-36-cam0,adl-36-cam0,0,30,0.0,2.0,0.008689217669156974,0
0.04048717433008654,0.15435412526130787,0.04048717433008654,0.054852798067290244,0.15435412526130787,8.382581073121862,6.962313411734291,10.519481762185373,2.4663287749585567,8.372338771736871,0.22530571690042625,0.00969435422956067,0.12412850147467405,30,adl-36-cam0,adl-36-cam0,15,45,1.0,3.0,0.009073895937709355,0
0.07136811983996422,0.2627925574779527,0.07136811983996422,0.08523559262012613,0.2627925574779527,8.226751292188768,5.419862046717209,10.519481762185373,5.01868946115729,9.303052794649819,0.19669276753317205,0.029399773601600208,0.38137165736127365,30,adl-36-cam0,adl-36-cam0,30,60,2.0,4.0,0.0,0
0.04037510732124599,0.2627925574779527,0.04037510732124599,0.07357683675042512,0.2627925574779527,4.995410301207318,1.8656753256403995,8.670309969411965,8.662742971970149,20.42145644185039,0.11810819850322421,0.057650509381089524,0.3259053413378515,30,adl-36-cam0,adl-36-cam0,45,75,3.0,5.0,0.0,0
-0.12528582893568896,0.09679719805717357,-0.12528582893568896,0.16300573431212295,3.67190584540367,2.524768374734488,1.8656753256403995,4.738902416295896,13.300076642143518,20.42145644185039,0.052228934791147784,0.028249807436798755,13.547615889287712,30,adl-36-cam0,adl-36-cam0,60,90,4.0,6.0,0.0,0
0.06982484768176897,0.16849264502525219,0.06982484768176897,0.07062572857429233,0.16849264502525219,8.029048144923836,6.909103945213444,9.220485289514572,0.6191178471794718,1.3089376426761021,0.21866404389444186,0.028304680127075165,0.21393839618548643,30,adl-37-cam0,adl-37-cam0,0,30,0.0,2.0,0.009719686939154695,0
0.039061415812064786,0.1560890674591059,0.039061415812064786,0.059705278996763575,0.1560890674591059,7.992390240869523,6.909103945213444,9.220485289514572,1.8098534614412907,8.958752333332447,0.23918854786562632,0.013395745099962516,0.16261672071722363,30,adl-37-cam0,adl-37-cam0,15,45,1.0,3.0,0.008886283501460595,0
0.05644423180613021,0.27974218130111583,0.05644423180613021,0.0998168053298161,0.27974218130111583,7.019311984572615,4.8643958122563715,8.980441809553856,9.040799588023562,16.861293773545103,0.20741273217409592,0.03207971178756868,0.4525653927298195,30,adl-37-cam0,adl-37-cam0,30,60,2.0,4.0,0.0,0
0.06121432986752733,0.27974218130111583,0.06121432986752733,0.1068061281894817,0.27974218130111583,7.024960155132883,4.8643958122563715,8.712901737541225,9.181293821509483,16.861293773545103,0.1737766268107051,0.012261275098550944,0.5103340324198238,30,adl-37-cam0,adl-37-cam0,45,75,3.0,5.0,0.0,0
0.1428768809499412,0.6926406919956224,0.1428768809499412,0.1707565835837658,0.6926406919956224,5.485935171182587,2.627247922453134,7.722886767348058,17.859665171705803,85.03171888416546,0.11243789055811414,0.03855420297445168,1.7741610673312613,30,adl-38-cam0,adl-38-cam0,0,30,0.0,2.0,0.0,0
0.24930630264611087,2.19873085618019,0.24930630264611087,0.5186301880869373,2.19873085618019,2.910744199318957,1.006792423161678,5.942619730020803,40.69349794732632,89.08623567745691,0.06872773541587279,0.028601857175475642,15.664547862531112,30,adl-39-cam0,adl-39-cam0,0,30,0.0,2.0,0.0,0
0.1768144502721984,1.2859655916690822,0.1768144502721984,0.2727554378838374,1.2859655916690822,2.461115410362326,0.848082505236484,7.216700633667879,56.33156880827608,88.04813365603111,0.08747654695252655,0.028680394248106908,4.651527506992947,30,adl-40-cam0,adl-40-cam0,0,30,0.0,2.0,0.0,0
0.019639966816737735,0.2451938390731806,0.019639966816737735,0.048099930944113786,0.2451938390731806,5.983984990381333,2.9431033448614285,7.010383648006229,11.00008397481725,24.905606694870016,0.17993782751212753,0.0061879606273064,0.15406139485915046,30,fall-02-cam0,fall-02-cam0,0,30,0.0,2.0,0.0,1
0.1326810029046289,0.7956649363040935,0.1326810029046289,0.26922303540953263,0.7956649363040935,3.323376085362216,0.6501913851688164,6.901007931150355,26.55604103394128,86.21053333885357,0.14650423916676417,0.03891893996647793,3.839271943033061,30,fall-02-cam0,fall-02-cam0,15,45,1.0,3.0,0.0,1
-0.07336717227409625,0.3632934391498571,-0.07336717227409625,0.16320308220797566,0.956080108880995,5.801295120032175,1.876241903839969,8.18878512256694,5.717811743586397,34.817306708136464,0.17546187633832233,0.08589782472646551,2.647269772224135,30,fall-03-cam0,fall-03-cam0,0,30,0.0,2.0,0.04128786137373184,1
0.005465355412713413,0.22280715405941065,0.005465355412713413,0.042610682290175755,0.22280715405941065,7.726372115206387,6.567480640031371,14.056570900017332,0.9085079500751857,2.7489384449945344,0.27944282647667135,0.03856407682264832,0.10908690793386414,30,fall-03-cam0,fall-03-cam0,15,45,1.0,3.0,0.048836744326409116,1
0.05427017551043942,1.036778911948203,0.05427017551043942,0.20531311374286124,1.036778911948203,7.475333328624889,1.323546417439036,14.056570900017332,4.473470221194643,36.40808911265328,0.28275074369368824,0.09235872931557913,3.563650195498042,30,fall-03-cam0,fall-03-cam0,30,60,2.0,4.0,0.0,1
0.1407107299771802,0.741085410118103,0.1407107299771802,0.29883926284724266,0.9431907534599304,4.611247554650054,1.0393649764615356,13.303692770173484,9.025711564078648,36.40808911265328,0.20564587674186294,0.10199751279024757,4.733354534072235,30,fall-03-cam0,fall-03-cam0,45,75,3.0,5.0,0.0,1
0.0899553658633396,0.7988698780536657,0.0899553658633396,0.41435225770391265,1.1273720860481269,3.0264593514130826,0.9404391657239137,6.588460747477451,34.41243053745275,75.7384423701395,0.14479797496883653,0.031889533653135314,7.727036976972254,30,fall-04-cam0,fall-04-cam0,0,30,0.0,2.0,0.0,1
0.0786646275684751,0.416662096977235,0.0786646275684751,0.1152958027247724,0.416662096977235,4.427966706986958,0.7687975223555402,7.311972443871298,15.164451218033651,43.21099966939569,0.14603392337475057,0.05286626636708467,0.7318156912700323,30,fall-06-cam0,fall-06-cam0,0,30,0.0,2.0,0.0,1
